"RID";"TO_EPOCH(FD,0)";"TO_EPOCH(TD,0)";"KEY";"FROM_ID";"TO_ID";"RATE"
15319;1711929600;1714521599;"88.4";88;4;9.56874
15318;1714521600;4070908800;"88.4";88;4;9.52562
12286;1385856000;1388534399;"90.4";90;4;8.44702
12288;1388534400;1391212799;"90.4";90;4;8.36813
12290;1391212800;1393631999;"90.4";90;4;8.40795
12292;1393632000;1396310399;"90.4";90;4;8.40004
12294;1396310400;1398902399;"90.4";90;4;8.36939
12296;1398902400;1401580799;"90.4";90;4;8.36827
12298;1401580800;1404172799;"90.4";90;4;8.44217
12300;1404172800;1406851199;"90.4";90;4;8.46539
12302;1406851200;1409529599;"90.4";90;4;8.52006
12304;1409529600;1412121599;"90.4";90;4;8.55278
12306;1412121600;1414799999;"90.4";90;4;8.65202
12308;1414800000;1417391999;"90.4";90;4;8.73423
12310;1417392000;1420070399;"90.4";90;4;8.75818
12312;1420070400;1422748799;"90.4";90;4;8.83798
12314;1422748800;1425167999;"90.4";90;4;9.31359
12316;1425168000;1427846399;"90.4";90;4;9.31888
12318;1427846400;1430438399;"90.4";90;4;9.47912
12320;1430438400;1433116799;"90.4";90;4;9.56929
12322;1433116800;1435708799;"90.4";90;4;9.39717
12324;1435708800;1438387199;"90.4";90;4;9.37523
12326;1438387200;1441065599;"90.4";90;4;9.46979
12328;1441065600;1443657599;"90.4";90;4;9.33149
12330;1443657600;1446335999;"90.4";90;4;9.385
12332;1446336000;1448927999;"90.4";90;4;9.42498
12334;1448928000;1451606399;"90.4";90;4;9.65344
12336;1451606400;1454284799;"90.4";90;4;9.48623
12338;1454284800;1456790399;"90.4";90;4;9.52227
12340;1456790400;1459468799;"90.4";90;4;9.42436
12342;1459468800;1462060799;"90.4";90;4;9.32958
12344;1462060800;1464739199;"90.4";90;4;9.22892
12346;1464739200;1467331199;"90.4";90;4;9.31845
12348;1467331200;1470009599;"90.4";90;4;9.2879
12350;1470009600;1472687999;"90.4";90;4;9.35751
12352;1472688000;1475279999;"90.4";90;4;9.23131
12354;1475280000;1477958399;"90.4";90;4;9.30016
12356;1477958400;1480550399;"90.4";90;4;9.38518
12358;1480550400;1483228799;"90.4";90;4;9.49812
12360;1483228800;1485907199;"90.4";90;4;9.53434
12362;1485907200;1488326399;"90.4";90;4;9.42489
12364;1488326400;1491004799;"90.4";90;4;9.50074
12366;1491004800;1493596799;"90.4";90;4;9.39099
12368;1493596800;1496275199;"90.4";90;4;9.4758
12772;1496275200;1498867199;"90.4";90;4;9.18231
12801;1498867200;1501545599;"90.4";90;4;9.18274
12825;1501545600;1504223999;"90.4";90;4;8.9548
13869;1504224000;1604188799;"90.4";90;4;8.88526
13891;1604188800;1606780799;"90.4";90;4;8.90932
13899;1606780800;1609459199;"90.4";90;4;8.93368
13919;1609459200;1612137599;"90.4";90;4;8.80553
13951;1612137600;1614556799;"90.4";90;4;8.82753
13971;1614556800;1617235199;"90.4";90;4;8.84314
13991;1617235200;1619827199;"90.4";90;4;8.92586
14011;1619827200;1622505599;"90.4";90;4;8.84549
14031;1622505600;1625097599;"90.4";90;4;8.81609
14051;1625097600;1627775999;"90.4";90;4;8.88881
14071;1627776000;1630454399;"90.4";90;4;8.97731
14089;1630454400;1633046399;"90.4";90;4;9.00252
14111;1633046400;1635724799;"90.4";90;4;9.0073
14131;1635724800;1638316799;"90.4";90;4;9.05281
14171;1638316800;1640995199;"90.4";90;4;9.21209
14191;1640995200;1643673599;"90.4";90;4;9.20217
14211;1643673600;1646092799;"90.4";90;4;9.19591
14253;1646092800;1648771199;"90.4";90;4;9.19633
14307;1648771200;1654041599;"90.4";90;4;9.33437
14355;1654041600;1656633599;"90.4";90;4;9.42241
14413;1656633600;1659311999;"90.4";90;4;9.45287
14453;1659312000;1661990399;"90.4";90;4;9.60966
14494;1661990400;1664582399;"90.4";90;4;9.75667
14533;1664582400;1667260799;"90.4";90;4;9.75848
14573;1667260800;1669852799;"90.4";90;4;9.72952
14629;1669852800;1672531199;"90.4";90;4;9.42756
14669;1672531200;1675209599;"90.4";90;4;9.31203
14709;1675209600;1677628799;"90.4";90;4;9.23958
14750;1677628800;1680307199;"90.4";90;4;9.32923
14797;1680307200;1682899199;"90.4";90;4;9.26569
14829;1682899200;1685577599;"90.4";90;4;9.15189
14867;1685577600;1688169599;"90.4";90;4;9.21583
14907;1688169600;1690847999;"90.4";90;4;9.12509
14967;1690848000;1693526399;"90.4";90;4;9.01559
15029;1693526400;1696118399;"90.4";90;4;9.15457
15070;1696118400;1698796799;"90.4";90;4;9.21489
15109;1698796800;1701388799;"90.4";90;4;9.24428
15149;1701388800;1704067199;"90.4";90;4;9.09322
15189;1704067200;1706745599;"90.4";90;4;9.07779
15229;1706745600;1709251199;"90.4";90;4;9.131
15274;1709251200;1711929599;"90.4";90;4;9.13175
15309;1711929600;1714521599;"90.4";90;4;9.124
15308;1714521600;4070908800;"90.4";90;4;9.18805
12371;1385856000;1388534399;"111.4";111;4;10.1035
12373;1388534400;1391212799;"111.4";111;4;10.1014
12375;1391212800;1393631999;"111.4";111;4;9.89972
12377;1393632000;1396310399;"111.4";111;4;10.1295
12379;1396310400;1398902399;"111.4";111;4;9.91247
12381;1398902400;1401580799;"111.4";111;4;10.2132
12383;1401580800;1404172799;"111.4";111;4;10.1342
12385;1404172800;1406851199;"111.4";111;4;10.3617
12387;1406851200;1409529599;"111.4";111;4;10.5373
12389;1409529600;1412121599;"111.4";111;4;10.4944
12391;1412121600;1414799999;"111.4";111;4;10.7032
12393;1414800000;1417391999;"111.4";111;4;10.8173
12395;1417392000;1420070399;"111.4";111;4;10.817
12397;1420070400;1422748799;"111.4";111;4;11.2868
12399;1422748800;1425167999;"111.4";111;4;11.5851
12401;1425168000;1427846399;"111.4";111;4;11.861
12403;1427846400;1430438399;"111.4";111;4;11.9875
12405;1430438400;1433116799;"111.4";111;4;12.0878
12407;1433116800;1435708799;"111.4";111;4;11.6475
12409;1435708800;1438387199;"111.4";111;4;11.501
12411;1438387200;1441065599;"111.4";111;4;11.9681
12413;1441065600;1443657599;"111.4";111;4;11.9538
12415;1443657600;1446335999;"111.4";111;4;11.7828
12417;1446336000;1448927999;"111.4";111;4;11.8648
12419;1448928000;1451606399;"111.4";111;4;11.9934
12421;1451606400;1454284799;"111.4";111;4;11.7284
12423;1454284800;1456790399;"111.4";111;4;11.8303
12425;1456790400;1459468799;"111.4";111;4;11.7844
12427;1459468800;1462060799;"111.4";111;4;11.5396
12429;1462060800;1464739199;"111.4";111;4;11.4519
12431;1464739200;1467331199;"111.4";111;4;11.6846
12433;1467331200;1470009599;"111.4";111;4;11.693
12435;1470009600;1472687999;"111.4";111;4;11.931
12437;1472688000;1475279999;"111.4";111;4;11.7429
12439;1475280000;1477958399;"111.4";111;4;11.9441
12441;1477958400;1480550399;"111.4";111;4;12.2253
12443;1480550400;1483228799;"111.4";111;4;12.4812
12445;1483228800;1485907199;"111.4";111;4;12.3616
12447;1485907200;1488326399;"111.4";111;4;12.0111
12449;1488326400;1491004799;"111.4";111;4;12.1265
12451;1491004800;1493596799;"111.4";111;4;11.9885
12453;1493596800;1496275199;"111.4";111;4;12.2367
12778;1496275200;1498867199;"111.4";111;4;12.0106
12799;1498867200;1501545599;"111.4";111;4;12.0669
12823;1501545600;1504223999;"111.4";111;4;11.5416
13873;1504224000;1506815999;"111.4";111;4;11.4319
13907;1506816000;1609459199;"111.4";111;4;12.4427
13929;1609459200;1612137599;"111.4";111;4;11.9614
13953;1612137600;1614556799;"111.4";111;4;11.9548
13973;1614556800;1617235199;"111.4";111;4;11.9697
13993;1617235200;1619827199;"111.4";111;4;12.2058
14013;1619827200;1622505599;"111.4";111;4;12.0658
14033;1622505600;1625097599;"111.4";111;4;11.9991
14053;1625097600;1627775999;"111.4";111;4;12.114
14073;1627776000;1630454399;"111.4";111;4;12.3379
14091;1630454400;1633046399;"111.4";111;4;12.4644
14113;1633046400;1635724799;"111.4";111;4;12.2988
14133;1635724800;1638316799;"111.4";111;4;12.1376
14173;1638316800;1640995199;"111.4";111;4;12.543
14193;1640995200;1643673599;"111.4";111;4;12.7593
14213;1643673600;1646092799;"111.4";111;4;12.871
14241;1646092800;1648771199;"111.4";111;4;13.062
14303;1648771200;1654041599;"111.4";111;4;13.0166
14365;1654041600;1656633599;"111.4";111;4;13.3342
14415;1656633600;1659311999;"111.4";111;4;13.5598
14455;1659312000;1661990399;"111.4";111;4;13.4847
14496;1661990400;1664582399;"111.4";111;4;13.9577
14535;1664582400;1667260799;"111.4";111;4;14.2584
14575;1667260800;1669852799;"111.4";111;4;14.3356
14627;1669852800;1672531199;"111.4";111;4;13.9015
14667;1672531200;1675209599;"111.4";111;4;13.9407
14707;1675209600;1677628799;"111.4";111;4;13.8133
14748;1677628800;1680307199;"111.4";111;4;13.8396
14789;1680307200;1682899199;"111.4";111;4;13.8186
14827;1682899200;1685577599;"111.4";111;4;13.9494
14865;1685577600;1688169599;"111.4";111;4;14.1023
14905;1688169600;1690847999;"111.4";111;4;14.3297
14965;1690848000;1693526399;"111.4";111;4;13.9393
15031;1693526400;1696118399;"111.4";111;4;14.5445
15072;1696118400;1698796799;"111.4";111;4;14.7114
15111;1698796800;1701388799;"111.4";111;4;14.4495
15151;1701388800;1704067199;"111.4";111;4;13.9559
15191;1704067200;1706745599;"111.4";111;4;13.4605
15231;1706745600;1709251199;"111.4";111;4;13.8934
15276;1709251200;1711929599;"111.4";111;4;13.6643
15311;1711929600;1714521599;"111.4";111;4;13.9494
15310;1714521600;4070908800;"111.4";111;4;14.2893
12456;1385856000;1388534399;"112.4";112;4;1.91522
12458;1388534400;1391212799;"112.4";112;4;1.946
12460;1391212800;1393631999;"112.4";112;4;1.96937
12462;1393632000;1396310399;"112.4";112;4;1.9527
12464;1396310400;1398902399;"112.4";112;4;1.973
12466;1398902400;1401580799;"112.4";112;4;1.94989
12468;1401580800;1404172799;"112.4";112;4;1.9304
12470;1404172800;1406851199;"112.4";112;4;1.92577
12472;1406851200;1409529599;"112.4";112;4;1.90601
12474;1409529600;1412121599;"112.4";112;4;1.90068
12476;1412121600;1414799999;"112.4";112;4;1.89957
12478;1414800000;1417391999;"112.4";112;4;1.89024
12480;1417392000;1420070399;"112.4";112;4;1.89728
12482;1420070400;1422748799;"112.4";112;4;1.91642
12484;1422748800;1425167999;"112.4";112;4;1.87401
12486;1425168000;1427846399;"112.4";112;4;1.91887
12488;1427846400;1430438399;"112.4";112;4;1.91139
12490;1430438400;1433116799;"112.4";112;4;1.86039
12492;1433116800;1435708799;"112.4";112;4;1.87417
12494;1435708800;1438387199;"112.4";112;4;1.88473
12496;1438387200;1441065599;"112.4";112;4;1.90885
12498;1441065600;1443657599;"112.4";112;4;1.98746
12500;1443657600;1446335999;"112.4";112;4;1.99455
12502;1446336000;1448927999;"112.4";112;4;1.93885
12504;1448928000;1451606399;"112.4";112;4;1.95096
12506;1451606400;1454284799;"112.4";112;4;1.95008
12508;1454284800;1456790399;"112.4";112;4;1.97598
12510;1456790400;1459468799;"112.4";112;4;1.94915
12512;1459468800;1462060799;"112.4";112;4;1.90372
12514;1462060800;1464739199;"112.4";112;4;1.89549
12516;1464739200;1467331199;"112.4";112;4;1.93637
12518;1467331200;1470009599;"112.4";112;4;1.9017
12520;1470009600;1472687999;"112.4";112;4;1.8784
12522;1472688000;1475279999;"112.4";112;4;1.89859
12524;1475280000;1477958399;"112.4";112;4;1.90015
12526;1477958400;1480550399;"112.4";112;4;1.91484
12528;1480550400;1483228799;"112.4";112;4;1.93118
12530;1483228800;1485907199;"112.4";112;4;1.938
12532;1485907200;1488326399;"112.4";112;4;1.92789
12534;1488326400;1491004799;"112.4";112;4;1.91187
12536;1491004800;1493596799;"112.4";112;4;1.90644
12538;1493596800;1496275199;"112.4";112;4;1.90519
12770;1496275200;1498867199;"112.4";112;4;1.92057
12797;1498867200;1501545599;"112.4";112;4;1.91672
12821;1501545600;1504223999;"112.4";112;4;1.91462
13871;1504224000;1604188799;"112.4";112;4;1.92074
13885;1604188800;1606780799;"112.4";112;4;1.9291
13913;1606780800;1609459199;"112.4";112;4;1.9162
13931;1609459200;1612137599;"112.4";112;4;1.92305
13939;1612137600;1614556799;"112.4";112;4;1.91039
13959;1614556800;1617235199;"112.4";112;4;1.90677
13979;1617235200;1619827199;"112.4";112;4;1.91221
13999;1619827200;1622505599;"112.4";112;4;1.90777
14019;1622505600;1625097599;"112.4";112;4;1.92399
14039;1625097600;1627775999;"112.4";112;4;1.92298
14059;1627776000;1630454399;"112.4";112;4;1.93103
14079;1630454400;1633046399;"112.4";112;4;1.92927
14099;1633046400;1635724799;"112.4";112;4;1.91793
14119;1635724800;1638316799;"112.4";112;4;1.90375
14159;1638316800;1640995199;"112.4";112;4;1.90566
14179;1640995200;1643673599;"112.4";112;4;1.90555
14199;1643673600;1646092799;"112.4";112;4;1.8874
14239;1646092800;1648771199;"112.4";112;4;1.88653
14305;1648771200;1654041599;"112.4";112;4;1.87042
14359;1654041600;1656633599;"112.4";112;4;1.85609
14399;1656633600;1659311999;"112.4";112;4;1.85129
14439;1659312000;1661990399;"112.4";112;4;1.82999
14480;1661990400;1664582399;"112.4";112;4;1.81939
14519;1664582400;1667260799;"112.4";112;4;1.81779
14559;1667260800;1669852799;"112.4";112;4;1.81568
14625;1669852800;1672531199;"112.4";112;4;1.80622
14665;1672531200;1675209599;"112.4";112;4;1.79957
14705;1675209600;1677628799;"112.4";112;4;1.78343
14746;1677628800;1680307199;"112.4";112;4;1.78082
14775;1680307200;1682899199;"112.4";112;4;1.7857
14825;1682899200;1685577599;"112.4";112;4;1.79726
14863;1685577600;1688169599;"112.4";112;4;1.7948
14903;1688169600;1690847999;"112.4";112;4;1.79781
14963;1690848000;1693526399;"112.4";112;4;1.78573
15033;1693526400;1696118399;"112.4";112;4;1.80019
15074;1696118400;1698796799;"112.4";112;4;1.79834
15113;1698796800;1701388799;"112.4";112;4;1.80241
15153;1701388800;1704067199;"112.4";112;4;1.78117
15199;1704067200;1706745599;"112.4";112;4;1.7808
15233;1706745600;1709251199;"112.4";112;4;1.78432
15278;1709251200;1711929599;"112.4";112;4;1.78212
15313;1711929600;1714521599;"112.4";112;4;1.78375
15312;1714521600;4070908800;"112.4";112;4;1.78947
12541;1225497600;1228089599;"278.4";278;4;40.2667
12543;1228089600;1230767999;"278.4";278;4;40.7118
12545;1230768000;1233446399;"278.4";278;4;43.7298
12547;1233446400;1235865599;"278.4";278;4;48.9392
12549;1235865600;1238543999;"278.4";278;4;53.2212
12551;1238544000;1241135999;"278.4";278;4;50.3791
12553;1241136000;1243814399;"278.4";278;4;50.1819
12555;1243814400;1246406399;"278.4";278;4;48.1844
12557;1246406400;1249084799;"278.4";278;4;48.7555
12559;1249084800;1251763199;"278.4";278;4;48.4287
12561;1251763200;1254355199;"278.4";278;4;49.994
12563;1254355200;1257033599;"278.4";278;4;47.627
12565;1257033600;1259625599;"278.4";278;4;46.3229
12567;1259625600;1262303999;"278.4";278;4;46.1565
12569;1262304000;1264982399;"278.4";278;4;47.603
12571;1264982400;1267401599;"278.4";278;4;46.4313
12573;1267401600;1270079999;"278.4";278;4;46.1578
12575;1270080000;1272671999;"278.4";278;4;44.9089
12577;1272672000;1275350399;"278.4";278;4;44.2885
12579;1275350400;1277942399;"278.4";278;4;45.9367
12581;1277942400;1280620799;"278.4";278;4;45.6521
12583;1280620800;1283299199;"278.4";278;4;45.9692
12585;1283299200;1285891199;"278.4";278;4;46.1847
12587;1285891200;1288569599;"278.4";278;4;47.6883
12589;1288569600;1291161599;"278.4";278;4;47.9001
12591;1291161600;1293839999;"278.4";278;4;48.5232
12593;1293840000;1296518399;"278.4";278;4;46.7882
12595;1296518400;1298937599;"278.4";278;4;46.6551
12597;1298937600;1301615999;"278.4";278;4;45.7817
12599;1301616000;1304207999;"278.4";278;4;44.9018
12601;1304208000;1306886399;"278.4";278;4;44.8767
12603;1306886400;1309478399;"278.4";278;4;44.7567
12605;1309478400;1312156799;"278.4";278;4;44.5859
12607;1312156800;1314835199;"278.4";278;4;44.4731
12609;1314835200;1317427199;"278.4";278;4;46.7159
12611;1317427200;1320105599;"278.4";278;4;50.0631
12613;1320105600;1322697599;"278.4";278;4;49.3549
12615;1322697600;1325375999;"278.4";278;4;48.5743
12617;1325376000;1328054399;"278.4";278;4;48.1911
12619;1328054400;1330559999;"278.4";278;4;48.2551
12621;1330560000;1333238399;"278.4";278;4;46.0725
12623;1333238400;1335830399;"278.4";278;4;45.3358
12625;1335830400;1338508799;"278.4";278;4;45.5073
12627;1338508800;1341100799;"278.4";278;4;47.7801
12629;1341100800;1343779199;"278.4";278;4;50.7686
12631;1343779200;1346457599;"278.4";278;4;48.5824
12633;1346457600;1349049599;"278.4";278;4;48.1939
12635;1349049600;1351727999;"278.4";278;4;48.1682
12637;1351728000;1354319999;"278.4";278;4;47.8902
12639;1354320000;1356998399;"278.4";278;4;47.9336
12641;1356998400;1359676799;"278.4";278;4;47.3828
12643;1359676800;1362095999;"278.4";278;4;46.4634
12645;1362096000;1364774399;"278.4";278;4;46.0289
12647;1364774400;1367366399;"278.4";278;4;46.527
12649;1367366400;1370044799;"278.4";278;4;47.4965
12651;1370044800;1372636799;"278.4";278;4;46.9415
12653;1372636800;1375315199;"278.4";278;4;49.5938
12655;1375315200;1377993599;"278.4";278;4;48.741
12657;1377993600;1380585599;"278.4";278;4;50.2578
12659;1380585600;1383263999;"278.4";278;4;48.8911
12661;1383264000;1385855999;"278.4";278;4;49.0376
12663;1385856000;1388534399;"278.4";278;4;50.3768
12665;1388534400;1391212799;"278.4";278;4;50.6373
12667;1391212800;1393631999;"278.4";278;4;52.3015
12669;1393632000;1396310399;"278.4";278;4;55.0552
12671;1396310400;1398902399;"278.4";278;4;56.2423
12673;1398902400;1401580799;"278.4";278;4;55.2941
12675;1401580800;1404172799;"278.4";278;4;52.8986
12677;1404172800;1406851199;"278.4";278;4;52.8754
12679;1406851200;1409529599;"278.4";278;4;53.5544
12681;1409529600;1412121599;"278.4";278;4;54.7963
12683;1412121600;1414799999;"278.4";278;4;57.9404
12685;1414800000;1417391999;"278.4";278;4;61.6644
12687;1417392000;1420070399;"278.4";278;4;66.9501
12689;1420070400;1422748799;"278.4";278;4;79.159
12691;1422748800;1425167999;"278.4";278;4;88.8289
12693;1425168000;1427846399;"278.4";278;4;87.1133
12695;1427846400;1430438399;"278.4";278;4;82.4729
12697;1430438400;1433116799;"278.4";278;4;71.2997
12699;1433116800;1435708799;"278.4";278;4;70.0511
12701;1435708800;1438387199;"278.4";278;4;76.3015
12703;1438387200;1441065599;"278.4";278;4;80.0698
12705;1441065600;1443657599;"278.4";278;4;96.0882
12707;1443657600;1446335999;"278.4";278;4;92.6381
12709;1446336000;1448927999;"278.4";278;4;86.7243
12711;1448928000;1451606399;"278.4";278;4;90.2332
12713;1451606400;1454284799;"278.4";278;4;98.4388
12715;1454284800;1456790399;"278.4";278;4;111.124
12717;1456790400;1459468799;"278.4";278;4;107.233
12719;1459468800;1462060799;"278.4";278;4;94.5725
12721;1462060800;1464739199;"278.4";278;4;93.0804
12723;1464739200;1467331199;"278.4";278;4;94.2152
12725;1467331200;1470009599;"278.4";278;4;91.4545
12727;1470009600;1472687999;"278.4";278;4;89.5375
12729;1472688000;1475279999;"278.4";278;4;91.0946
12731;1475280000;1477958399;"278.4";278;4;89.3408
12733;1477958400;1480550399;"278.4";278;4;85.7773
12735;1480550400;1483228799;"278.4";278;4;86.6363
12737;1483228800;1485907199;"278.4";278;4;81.5242
12739;1485907200;1488326399;"278.4";278;4;80.8087
12741;1488326400;1491004799;"278.4";278;4;77.5332
12743;1491004800;1493596799;"278.4";278;4;78.3595
12745;1493596800;1496275199;"278.4";278;4;76.6471
12761;1496275200;1498867199;"278.4";278;4;78.2381
12795;1498867200;1501545599;"278.4";278;4;82.2978
12819;1501545600;1504223999;"278.4";278;4;82.6132
12859;1504224000;1506815999;"278.4";278;4;83.3521
12921;1506816000;1514764799;"278.4";278;4;80.8957
12939;1514764800;1517443199;"278.4";278;4;82.558
12955;1517443200;1519862399;"278.4";278;4;81.3405
12975;1519862400;1522540799;"278.4";278;4;82.2084
12995;1522540800;1525132799;"278.4";278;4;83.1269
13021;1525132800;1527811199;"278.4";278;4;89.3551
13035;1527811200;1530403199;"278.4";278;4;87.3416
13057;1530403200;1533081599;"278.4";278;4;89.2618
13075;1533081600;1535759999;"278.4";278;4;88.8992
13099;1535760000;1538351999;"278.4";278;4;95.7249
13117;1538352000;1541030399;"278.4";278;4;93.0908
13165;1541030400;1543622399;"278.4";278;4;90.7836
13197;1543622400;1546300799;"278.4";278;4;91.3776
13215;1546300800;1548979199;"278.4";278;4;94.353
13237;1548979200;1551398399;"278.4";278;4;92.3497
13255;1551398400;1554076799;"278.4";278;4;91.1693
13295;1554076800;1556668799;"278.4";278;4;88.7493
13315;1556668800;1559347199;"278.4";278;4;88.4909
13343;1559347200;1561939199;"278.4";278;4;88.776
13355;1561939200;1564617599;"278.4";278;4;87.5802
13375;1564617600;1567295999;"278.4";278;4;87.1103
13395;1567296000;1569887999;"278.4";278;4;89.882
13421;1569888000;1572566399;"278.4";278;4;87.46
13445;1572566400;1575158399;"278.4";278;4;87.7994
13455;1575158400;1577836799;"278.4";278;4;87.6155
13515;1577836800;1580515199;"278.4";278;4;87.692
13679;1580515200;1583020799;"278.4";278;4;85.4686
13841;1583020800;1601510399;"278.4";278;4;87.604
13861;1601510400;1604188799;"278.4";278;4;107.488
13883;1604188800;1606780799;"278.4";278;4;108.553
13911;1606780800;1609459199;"278.4";278;4;108.159
13927;1609459200;1612137599;"278.4";278;4;108.679
13937;1612137600;1614556799;"278.4";278;4;107.263
13957;1614556800;1617235199;"278.4";278;4;106.735
13977;1617235200;1619827199;"278.4";278;4;107.49
13997;1619827200;1622505599;"278.4";278;4;107.774
14017;1622505600;1625097599;"278.4";278;4;106.322
14037;1625097600;1627775999;"278.4";278;4;103.809
14057;1627776000;1630454399;"278.4";278;4;104.762
14077;1630454400;1633046399;"278.4";278;4;105.062
14097;1633046400;1635724799;"278.4";278;4;103.196
14117;1635724800;1638316799;"278.4";278;4;100.271
14157;1638316800;1640995199;"278.4";278;4;104.374
14177;1640995200;1643673599;"278.4";278;4;102.672
14197;1643673600;1646092799;"278.4";278;4;107.522
14237;1646092800;1648771199;"278.4";278;4;112.754
14281;1648771200;1651363199;"278.4";278;4;142.214
14299;1651363200;1654041599;"278.4";278;4;99.973
14369;1654041600;1656633599;"278.4";278;4;78.5632
14397;1656633600;1659311999;"278.4";278;4;71.147
14437;1659312000;1661990399;"278.4";278;4;75.4933
14478;1661990400;1664582399;"278.4";278;4;78.0007
14517;1664582400;1667260799;"278.4";278;4;74.366
14557;1667260800;1669852799;"278.4";278;4;77.8859
14623;1669852800;1672531199;"278.4";278;4;79.1916
14663;1672531200;1675209599;"278.4";278;4;91.3968
14703;1675209600;1677628799;"278.4";278;4;92.6604
14744;1677628800;1680307199;"278.4";278;4;99.5312
14777;1680307200;1682899199;"278.4";278;4;102.839
14823;1682899200;1685577599;"278.4";278;4;109.85
14861;1685577600;1688169599;"278.4";278;4;106.929
14901;1688169600;1690847999;"278.4";278;4;112.111
14961;1690848000;1693526399;"278.4";278;4;121.648
15035;1693526400;1696118399;"278.4";278;4;125.342
15076;1696118400;1698796799;"278.4";278;4;126.384
15115;1698796800;1701388799;"278.4";278;4;124.31
15155;1701388800;1704067199;"278.4";278;4;117.34
15193;1704067200;1706745599;"278.4";278;4;123.389
15235;1706745600;1709251199;"278.4";278;4;117.037
15282;1709251200;1711929599;"278.4";278;4;123.247
15315;1711929600;1714521599;"278.4";278;4;122.622
15314;1714521600;4070908800;"278.4";278;4;122.635
14214;1640995200;4070908800;"345.4";345;4;1
13134;1514764800;4070908800;"401.4";401;4;1
13571;1546300800;4070908800;"401.115";401;115;1
13598;1546300800;4070908800;"401.349";401;349;1
